Date;TransactionID_count;TransactionID_nunique;CustomerID_count;CustomerID_nunique;ProductID_count;ProductID_nunique;Age_mean;Age_std;Age_min;Age_max;Income_mean;Income_std;StoreID_count;StoreID_nunique;Qty_sum;Qty_mean;TotalAmount_sum;TotalAmount_mean;TotalAmount_std;Price_x_mean;Price_x_std;ProductID_P1;ProductID_P10;ProductID_P2;ProductID_P3;ProductID_P4;ProductID_P5;ProductID_P6;ProductID_P7;ProductID_P8;ProductID_P9;Age_0;Age_2;Age_3;Age_18;Age_19;Age_20;Age_21;Age_22;Age_23;Age_24;Age_25;Age_26;Age_27;Age_28;Age_29;Age_30;Age_31;Age_32;Age_33;Age_34;Age_35;Age_36;Age_37;Age_38;Age_39;Age_40;Age_41;Age_42;Age_43;Age_44;Age_45;Age_46;Age_47;Age_48;Age_49;Age_50;Age_51;Age_52;Age_53;Age_54;Age_55;Age_56;Age_57;Age_58;Age_59;Age_60;Age_61;Age_62;Age_65;Age_66;Age_68;Age_69;Age_70;Age_72;StoreID_1;StoreID_2;StoreID_3;StoreID_4;StoreID_5;StoreID_6;StoreID_7;StoreID_8;StoreID_9;StoreID_10;StoreID_11;StoreID_12;StoreID_13;StoreID_14;StoreName_Bonafid;StoreName_Buana;StoreName_Buana Indah;StoreName_Gita Ginara;StoreName_Harapan Baru;StoreName_Lingga;StoreName_Prestasi Utama;StoreName_Priangan;StoreName_Prima Kelapa Dua;StoreName_Prima Kota;StoreName_Prima Tendean;StoreName_Sinar Harapan;GroupStore_Buana;GroupStore_Gita;GroupStore_Harapan Baru;GroupStore_Lingga;GroupStore_Prestasi;GroupStore_Priangan;GroupStore_Prima;Type_General Trade;Type_Modern Trade;Latitude_-1,26916;Latitude_-2,990934;Latitude_-3,654703;Latitude_-5,135399;Latitude_-5,45;Latitude_-6,2;Latitude_-6,914864;Latitude_-6,966667;Latitude_-7,250445;Latitude_-7,797068;Latitude_0,533505;Latitude_3,316694;Latitude_3,597031;Latitude_5,54829;Longitude_101,447403;Longitude_104,756554;Longitude_105,26667;Longitude_106,816666;Longitude_107,608238;Longitude_110,370529;Longitude_110,416664;Longitude_112,768845;Longitude_114,590111;Longitude_116,825264;Longitude_119,42379;Longitude_128,190643;Longitude_95,323753;Longitude_98,678513;Marital Status_Married;Marital Status_Single;Gender_0;Gender_1;Product Name_Cashew;Product Name_Cheese Stick;Product Name_Choco Bar;Product Name_Coffee Candy;Product Name_Crackers;Product Name_Ginger Candy ;Product Name_Oat;Product Name_Potato Chip;Product Name_Thai Tea;Product Name_Yoghurt
2022-04-07;14;14;14;13;14;7;37.142857142857146;12.408788094653806;20;66;677.7142857142857;558.8190058674465;14;9;48;3.4285714285714284;424900;30350.0;20347.396355837234;9935.714285714286;5048.930906311088;1;4;2;1;0;2;1;0;0;3;0;0;0;0;0;1;0;0;0;3;0;0;0;0;0;0;0;0;0;2;0;0;1;2;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;3;2;0;1;2;1;0;1;1;1;0;2;1;1;3;0;1;1;0;2;0;0;3;2;5;2;1;2;0;2;11;3;1;1;1;0;0;0;2;3;2;0;1;1;0;2;1;1;0;0;2;0;3;2;1;1;0;1;2;0;7;7;7;7;1;4;1;0;1;2;0;0;2;3
2022-04-08;16;16;16;15;16;9;41.5625;12.37723043872632;20;61;949.1875;636.207641026104;16;9;53;3.3125;462400;28900.0;21117.67032605633;8893.75;4048.45135000204;1;1;1;3;2;3;1;3;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;5;1;0;1;3;1;1;1;2;1;0;0;0;0;3;0;1;1;1;3;0;0;1;0;5;1;1;4;2;3;0;0;6;7;9;0;0;2;1;0;5;1;1;3;0;0;1;1;1;0;0;0;5;1;0;1;3;1;0;1;2;1;1;15;1;9;7;1;1;1;3;3;1;0;2;3;1
2022-04-09;11;11;11;11;11;8;36.63636363636363;11.715568507526447;20;54;700.7272727272727;737.0104600219852;11;8;43;3.909090909090909;364700;33154.545454545456;21241.062291531638;8772.727272727272;4255.135934160249;0;1;1;3;1;2;0;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;1;0;2;0;0;3;1;1;0;1;1;1;0;3;3;1;1;0;0;0;2;1;0;3;3;1;1;6;5;1;3;2;1;1;0;1;1;0;0;0;1;0;0;0;3;1;0;1;0;1;0;1;1;1;2;0;0;7;4;7;4;0;1;0;1;3;1;1;1;2;1
2022-04-10;15;15;15;15;15;8;35.2;12.433824833895642;2;54;863.0666666666667;623.9216373262026;15;11;53;3.533333333333333;445600;29706.666666666668;13764.938205801136;9380.0;4556.97267931244;1;3;3;1;1;1;0;4;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;1;2;0;1;2;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;2;1;1;1;3;0;0;1;1;1;1;0;1;1;3;1;1;1;1;0;1;2;2;1;4;2;1;1;2;0;5;9;6;1;1;0;1;0;2;1;1;1;2;1;3;1;0;1;1;0;2;1;2;1;1;3;1;1;0;0;1;13;2;7;8;0;3;1;4;1;3;1;1;1;0
2022-04-11;13;13;13;13;13;9;41.07692307692308;16.48970152580866;19;69;710.7692307692307;598.8358364145878;13;9;39;3.0;350000;26923.076923076922;18427.793946742237;10007.692307692309;5105.954291880141;1;2;1;1;2;3;1;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;1;2;1;2;1;1;0;0;0;2;0;1;2;2;1;1;1;0;1;0;2;1;2;0;2;2;3;0;1;2;2;3;7;6;1;0;0;1;2;0;1;1;2;2;2;1;0;0;2;0;2;0;1;2;1;2;1;1;1;0;0;0;9;4;11;2;1;2;1;0;1;1;1;2;3;1
2022-04-12;22;22;22;21;22;9;36.95454545454545;15.579220815307844;2;60;885.5909090909091;625.7161732265113;22;12;98;4.454545454545454;760200;34554.545454545456;18499.51678320602;8613.636363636364;4204.566163515165;3;0;4;1;4;3;1;3;1;2;0;1;1;0;0;0;0;1;0;1;1;0;0;1;1;0;0;0;1;0;0;0;1;2;0;1;2;0;0;1;1;1;0;0;1;0;0;0;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;1;2;3;2;2;2;1;1;1;2;3;0;3;3;2;2;1;3;2;0;0;1;2;3;5;5;3;3;3;0;3;16;6;3;2;1;2;0;2;0;2;3;1;1;2;1;2;1;2;0;2;0;1;2;3;2;3;2;1;2;1;17;5;12;10;1;0;3;3;1;4;1;4;3;2
2022-04-13;17;17;17;17;17;9;40.705882352941174;10.575707457910044;23;60;877.5882352941177;536.0162146362189;17;9;65;3.823529411764706;595100;35005.882352941175;13246.625541446172;10517.64705882353;4740.152330637387;3;1;1;2;0;2;1;2;4;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;0;0;1;1;1;0;0;0;0;1;2;0;0;1;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;6;1;0;0;0;1;0;1;3;1;2;0;1;1;0;1;0;0;1;4;0;1;1;0;6;3;1;0;2;4;2;1;7;5;12;1;0;3;1;1;6;1;0;0;0;2;0;1;1;2;0;1;6;1;0;0;0;0;1;1;3;1;1;15;2;11;6;1;1;3;2;2;1;4;0;2;1
2022-04-14;11;11;11;11;11;6;42.0;13.733171520082315;21;60;824.2727272727273;452.8293477479327;11;8;40;3.6363636363636362;352700;32063.636363636364;22316.373931589904;8500.0;3581.619745310772;0;1;0;3;2;3;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;1;1;0;0;0;2;0;1;3;0;1;3;0;1;2;1;1;0;1;1;0;0;3;2;2;1;1;0;2;8;3;3;1;0;1;0;0;1;1;1;1;0;0;2;0;0;1;0;0;1;1;1;1;0;3;1;0;0;2;10;1;8;3;0;1;0;1;3;0;0;2;3;1
2022-04-15;8;8;8;8;8;6;37.625;19.264604849308483;3;61;1089.125;1020.1265240155262;8;7;28;3.5;290300;36287.5;18221.763871026003;10750.0;4737.087712930804;1;2;0;2;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;2;1;0;1;0;0;1;0;1;2;1;0;0;0;1;1;1;1;1;2;1;1;0;2;5;3;1;0;0;1;0;1;0;1;0;1;1;0;2;0;1;0;0;1;0;1;1;0;0;1;1;0;0;2;5;3;5;3;1;2;1;0;2;0;0;0;1;1
2022-04-16;13;13;13;13;13;7;40.23076923076923;13.361348772696603;22;59;801.6923076923077;519.1639729114788;13;7;60;4.615384615384615;597200;45938.46153846154;18578.551184162992;10646.153846153846;3576.6873371448482;1;3;0;2;0;1;0;1;1;4;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;3;1;0;4;1;0;0;1;0;0;1;5;4;0;0;1;1;0;1;0;1;5;4;0;2;6;7;1;4;3;2;0;1;0;0;0;1;0;0;1;0;0;4;0;1;0;1;0;0;0;1;2;3;0;1;10;3;6;7;0;3;1;1;2;0;1;0;1;4
2022-04-17;12;12;12;12;12;9;43.833333333333336;12.91111806533306;22;61;744.0833333333334;542.032950748356;12;8;46;3.8333333333333335;344800;28733.333333333332;23172.449681516715;8933.333333333334;5420.052554816208;1;1;3;0;1;2;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;1;2;1;1;2;0;1;3;0;0;3;2;0;2;2;1;0;1;0;0;1;5;0;3;2;1;0;1;9;3;3;1;1;1;0;0;1;0;0;0;0;2;2;1;0;1;0;0;1;0;0;0;2;3;1;1;1;2;9;3;3;9;1;1;1;1;0;3;1;1;2;1
2022-04-18;8;8;8;8;8;6;43.625;14.61835929820541;23;69;879.875;522.7909818601366;8;6;26;3.25;229100;28637.5;16588.114290487803;9650.0;4974.793606630473;1;1;0;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;2;0;0;0;2;0;1;0;1;1;2;0;0;1;0;0;0;1;0;2;3;1;0;1;2;0;1;6;2;1;0;0;1;0;0;0;0;1;1;2;2;0;0;2;0;0;0;0;1;0;1;2;1;1;0;0;0;5;3;4;4;1;1;1;0;2;0;0;1;2;0
2022-04-19;15;15;15;15;15;7;37.6;11.861100888438402;18;57;716.2;473.4157339409593;15;10;55;3.6666666666666665;434600;28973.333333333332;20646.63468484692;8593.333333333334;4707.0565061810075;3;0;1;3;0;4;1;0;2;1;0;0;0;1;0;0;0;0;0;0;2;0;0;0;1;0;2;1;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;1;1;1;1;2;1;1;0;1;0;1;0;1;1;2;1;0;2;0;0;5;1;0;2;3;2;1;2;1;0;6;7;8;1;0;1;1;0;0;5;1;1;1;1;2;0;1;1;0;0;0;5;1;1;1;2;1;1;1;1;0;13;2;8;7;1;0;3;0;3;1;2;0;4;1
2022-04-20;13;13;13;12;13;9;42.0;16.237815945091466;18;70;515.6153846153846;328.67855078113894;13;7;49;3.769230769230769;365200;28092.30769230769;17815.464328239363;9253.846153846154;5657.239518913705;1;1;4;1;1;1;1;0;2;1;0;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;1;0;1;0;0;1;0;0;2;0;0;1;3;3;2;0;0;2;2;1;1;0;3;0;0;0;1;3;4;1;1;0;6;0;1;12;1;2;3;0;0;0;1;0;1;0;0;3;2;1;0;3;3;0;1;0;0;1;0;2;2;0;0;0;1;10;3;5;8;1;1;1;0;1;4;2;1;1;1
2022-04-21;15;15;15;15;15;7;40.666666666666664;12.664160153004714;19;59;810.0;538.5747063181803;15;9;48;3.2;467200;31146.666666666668;22626.086924694016;10253.333333333334;4796.705218416174;1;2;0;0;0;4;1;3;2;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;1;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;2;3;1;0;0;2;3;1;0;0;1;1;1;0;0;1;3;0;0;2;1;0;3;1;2;2;4;0;1;2;2;0;6;7;8;1;1;0;2;0;2;3;0;0;1;1;3;0;1;1;1;0;2;3;1;0;0;3;1;2;0;1;0;11;4;11;4;1;2;1;3;0;0;2;0;4;2
2022-04-22;13;13;13;13;13;8;42.38461538461539;15.634035848848399;25;72;883.2307692307693;925.7197338509241;13;10;52;4.0;513400;39492.307692307695;24778.164498151105;10300.0;3879.432948254165;2;1;0;1;2;2;0;1;2;2;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;0;1;1;1;0;2;1;1;0;1;2;0;1;2;0;1;1;2;1;0;2;0;1;2;2;2;3;2;1;0;3;8;5;2;1;1;1;0;1;2;1;1;0;0;0;1;2;0;1;0;1;2;0;1;1;0;2;1;1;2;1;10;3;9;4;0;1;2;1;1;0;2;2;2;2
2022-04-23;11;11;11;11;11;8;37.36363636363637;12.784934315613258;23;61;727.1818181818181;341.0820482469924;11;9;37;3.3636363636363638;337600;30690.909090909092;25559.516996432252;9854.545454545454;5383.560835796998;1;2;2;2;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;1;0;2;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;2;1;1;0;1;0;0;1;1;0;1;2;1;0;1;1;0;0;0;1;2;0;1;1;2;2;1;1;1;1;3;0;4;6;5;1;2;1;0;0;2;1;0;1;1;1;0;0;1;1;2;0;2;1;1;0;1;0;1;0;1;1;0;10;1;4;7;1;2;1;0;2;2;1;0;1;1
2022-04-24;14;14;14;14;14;8;41.0;9.470602287727413;20;51;1080.7142857142858;586.1684489542664;14;10;51;3.642857142857143;444500;31750.0;22031.681733358444;9271.42857142857;3383.541288110971;1;1;1;2;0;1;0;4;1;3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;1;0;2;0;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;1;1;1;1;2;2;2;0;1;2;1;0;1;3;2;0;1;0;0;3;3;1;2;3;4;0;1;10;4;2;2;1;2;0;0;1;0;1;0;2;1;1;1;2;2;0;0;1;0;0;1;1;2;2;1;1;1;12;2;8;6;0;1;1;4;2;1;1;0;1;3
2022-04-25;14;14;14;14;14;8;43.42857142857143;12.277022225494042;18;62;829.5714285714286;513.569366790402;14;7;58;4.142857142857143;480500;34321.42857142857;26701.027884894058;8278.57142857143;4962.967253170622;1;2;3;1;0;3;1;1;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;2;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;2;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;2;0;6;1;1;1;0;2;0;1;2;0;0;1;3;0;0;0;0;0;7;2;1;7;3;1;0;0;11;3;2;0;1;2;0;0;0;0;1;0;1;0;1;6;1;0;0;0;0;0;0;1;0;2;2;1;6;1;12;2;6;8;1;2;1;1;1;3;0;0;3;2
2022-04-26;13;13;13;13;13;9;43.61538461538461;10.751267069036263;28;60;912.0;472.7388285300881;13;8;48;3.6923076923076925;417000;32076.923076923078;19142.193963691563;9715.384615384615;3890.9823425124396;2;1;1;1;1;1;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;1;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;2;3;2;2;0;1;0;0;1;1;2;1;2;0;1;3;0;1;1;0;0;2;3;2;3;3;0;1;1;8;5;1;0;0;3;1;0;1;0;2;0;0;2;1;2;0;0;1;0;1;0;0;2;2;1;3;0;2;1;10;3;8;5;1;1;2;2;1;1;0;1;1;3
2022-04-27;12;12;12;12;12;6;43.166666666666664;11.543068233464801;26;60;729.5833333333334;391.90477932860944;12;6;41;3.4166666666666665;386600;32216.666666666668;20358.50652377988;9825.0;5724.290349030175;0;2;0;1;0;5;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;5;2;0;0;0;1;2;0;0;0;0;2;1;0;5;2;0;0;1;0;1;2;1;0;5;3;0;1;6;6;0;2;0;5;0;0;0;1;0;1;1;2;0;0;1;2;0;0;0;1;1;0;2;0;5;0;0;0;11;1;8;4;1;2;0;1;1;0;2;0;5;0
2022-04-28;20;20;20;20;20;8;40.3;12.888591446456987;19;61;709.95;487.3353406131411;20;10;82;4.1;671600;33580.0;23328.28867773157;8310.0;3882.6062868835115;2;3;1;2;1;6;0;3;0;2;0;0;0;0;1;0;0;0;0;1;0;1;1;0;1;1;1;0;1;0;0;0;1;0;1;2;0;0;0;1;0;0;0;0;0;0;1;1;1;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;1;2;2;4;2;3;1;0;2;0;1;0;2;0;2;2;1;4;0;5;0;0;2;2;1;1;3;6;0;5;1;0;5;10;10;2;0;2;3;0;1;2;4;2;2;1;1;0;0;1;0;0;1;2;2;4;2;1;2;3;2;0;0;14;6;10;10;0;3;2;3;2;1;0;1;6;2
2022-04-29;14;14;14;14;14;8;38.07142857142857;12.778974833772768;19;59;866.5714285714286;672.7352564528823;14;9;55;3.9285714285714284;449300;32092.85714285714;18507.64766192673;9014.285714285714;5186.499804278433;1;3;3;2;1;2;1;1;0;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;2;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;1;1;1;0;3;1;0;0;1;2;0;1;2;0;1;0;2;1;0;2;2;0;3;2;2;3;2;1;0;4;8;6;2;1;1;1;0;0;2;1;1;2;0;0;0;3;0;1;0;0;2;2;1;1;0;2;1;1;3;0;7;7;10;4;1;3;1;1;2;3;0;1;2;0
2022-04-30;7;7;7;7;7;6;42.714285714285715;11.785786435565592;31;61;707.4285714285714;446.11540253722734;7;6;21;3.0;208600;29800.0;21136.067120761454;10728.57142857143;4330.78679753625;0;0;0;1;1;1;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;1;1;0;0;2;0;0;2;0;0;1;2;0;0;0;0;1;1;2;0;2;2;0;0;1;4;3;2;0;1;1;0;1;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;2;1;1;1;1;7;0;4;3;0;0;0;1;1;0;2;1;1;1
2022-05-01;19;19;19;19;19;10;42.89473684210526;11.869169852287738;18;61;700.6842105263158;580.8838144138233;19;13;67;3.526315789473684;476400;25073.684210526317;15703.249561273162;8763.157894736842;4825.9956400859555;1;2;4;1;1;3;1;2;1;3;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;1;1;1;3;1;0;1;1;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;1;2;1;2;1;1;1;2;1;0;2;1;3;1;1;3;1;2;0;2;1;1;2;1;1;4;4;3;2;2;3;1;4;12;7;3;1;1;1;1;1;2;2;1;1;2;1;0;2;2;1;1;1;2;1;2;1;1;3;1;1;2;0;15;4;8;11;1;2;1;2;1;4;1;1;3;3
2022-05-02;18;18;18;18;18;7;44.22222222222222;13.410073279422344;19;61;883.5;533.3723178153932;18;10;57;3.1666666666666665;572600;31811.11111111111;18510.85178988066;11127.777777777777;3887.8098409615054;3;2;0;1;2;2;0;0;4;4;0;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;1;0;2;1;0;1;1;0;2;0;0;0;1;0;0;0;0;0;0;0;2;1;1;1;3;5;0;1;2;1;0;0;1;0;3;1;0;1;1;7;0;0;1;1;2;1;1;4;2;7;0;0;4;7;11;1;0;2;5;0;2;1;1;3;1;0;0;1;1;0;0;0;2;1;1;1;3;0;1;5;2;1;1;13;5;7;11;0;2;3;0;1;0;4;2;2;4
2022-05-03;9;9;9;9;9;4;44.0;14.115594213493106;24;61;1157.4444444444443;966.3598076171099;9;6;31;3.4444444444444446;177200;19688.88888888889;6443.493703815587;6100.0;2358.495283014151;2;0;2;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;1;0;0;2;0;0;1;1;3;0;0;0;0;2;1;1;0;3;0;0;0;1;1;2;1;1;0;4;0;1;8;1;0;3;0;0;0;1;0;1;0;0;1;2;1;0;1;3;0;1;0;0;1;0;2;0;0;0;0;1;7;2;2;7;0;0;2;0;3;2;0;0;2;0
2022-05-04;9;9;9;8;9;4;41.55555555555556;18.842180812681367;18;60;704.2222222222222;636.6248459213986;9;8;29;3.2222222222222223;230000;25555.555555555555;12973.734149341037;9355.555555555555;5467.88604286682;0;0;0;0;0;4;0;1;3;1;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;2;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;1;0;1;1;1;1;0;2;1;0;0;1;0;1;0;0;1;1;2;1;2;2;0;2;0;2;7;2;1;1;0;0;0;1;0;0;2;1;1;0;1;1;1;1;0;1;0;1;0;2;0;1;0;0;1;1;6;3;6;3;0;0;0;1;0;0;3;0;4;1
2022-05-05;14;14;14;14;14;8;40.0;11.877580691240244;22;61;706.5;281.310053417659;14;7;41;2.9285714285714284;468400;33457.142857142855;18055.37270500068;11921.42857142857;3788.6832645552304;1;4;1;1;3;0;0;1;2;1;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;2;3;0;1;2;3;1;0;0;0;0;3;0;2;3;1;0;0;0;2;3;3;0;2;3;4;0;2;9;5;0;1;1;2;0;2;0;0;0;0;3;3;2;0;3;1;0;2;0;0;0;0;3;0;2;1;0;2;12;2;7;7;0;4;1;1;1;1;2;3;0;1
2022-05-06;13;13;13;13;13;8;35.92307692307692;11.198672082450509;23;55;594.3846153846154;365.70287084406345;13;8;50;3.8461538461538463;324200;24938.46153846154;15937.457893358154;7515.384615384615;4348.3418590397105;1;0;4;3;1;1;1;1;0;1;0;0;0;0;0;0;0;0;2;0;2;0;0;0;1;1;0;0;0;1;0;0;0;0;0;2;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;0;0;1;3;0;1;2;0;1;2;0;0;1;0;3;2;1;2;0;0;2;0;3;1;3;3;1;2;7;6;0;2;3;0;1;0;2;1;2;0;1;0;0;1;1;2;1;0;2;0;1;2;0;0;0;3;1;0;10;3;8;5;1;0;1;1;3;4;0;1;1;1
2022-05-07;18;18;18;17;18;7;40.94444444444444;15.824300829168601;18;68;731.6111111111111;694.8492971512845;18;9;72;4.0;508200;28233.333333333332;17004.809008388325;7705.555555555556;4202.166419167509;2;3;2;3;1;6;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;1;1;0;2;0;0;1;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;3;1;0;0;0;1;0;0;0;2;0;3;0;2;3;2;1;1;0;0;3;1;0;2;1;2;0;0;4;3;0;0;3;2;1;3;2;1;4;3;0;5;9;9;1;3;1;3;0;2;0;0;2;3;0;2;0;1;0;3;0;2;0;3;0;2;2;1;3;1;1;0;16;2;12;6;0;3;2;0;3;2;0;1;6;1
2022-05-08;16;16;16;16;16;8;37.6875;15.045348118272306;18;60;612.5625;851.6262066384134;16;10;52;3.25;435300;27206.25;20327.533667417698;8593.75;4420.327099510472;1;2;2;1;1;4;0;0;1;4;0;0;0;2;0;0;0;1;1;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;3;0;1;2;1;2;1;1;1;0;3;0;0;1;1;0;1;2;0;3;0;1;0;1;3;4;1;3;1;3;3;1;4;8;8;0;0;1;2;1;3;0;2;1;1;3;1;0;1;3;0;1;3;0;1;2;1;1;0;2;1;1;0;9;7;9;7;0;2;1;0;1;2;1;1;4;4
2022-05-09;17;17;17;17;17;7;41.05882352941177;12.142233053660755;22;60;789.0;506.5283802512945;17;9;75;4.411764705882353;574200;33776.470588235294;23931.94855762284;8005.882352941177;3535.086736601256;3;2;2;3;0;3;0;3;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;2;0;1;1;0;0;0;0;0;1;0;0;0;0;3;0;1;0;0;0;0;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;2;2;2;0;1;0;0;2;1;0;0;2;1;4;1;1;0;0;0;1;2;4;2;2;2;2;1;1;2;1;2;4;6;6;11;1;2;1;0;4;2;2;0;1;2;0;0;0;2;0;2;4;2;2;2;0;1;0;1;0;1;2;0;15;2;12;5;0;2;3;3;3;2;0;0;3;1
