TransactionID;CustomerID;Date;ProductID;Price_x;Qty;TotalAmount;StoreID;Age;Gender;Marital Status;Income;StoreName;GroupStore;Type;Latitude;Longitude;Product Name;Price_y
TR33687;240;03/10/2022;P10;15000;5;75000;1;22;1;Single;3,33;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cheese Stick;15000
TR44456;29;03/10/2022;P2;3200;5;16000;5;59;1;Married;10,5;Bonafid;Gita;General Trade;-7,250445;112,768845;Ginger Candy ;3200
TR45567;88;03/10/2022;P4;12000;4;48000;5;21;0;Single;2,97;Bonafid;Gita;General Trade;-7,250445;112,768845;Potato Chip;12000
TR6404;177;03/10/2022;P10;15000;5;75000;12;33;1;Married;8,06;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Cheese Stick;15000
TR69803;77;03/10/2022;P9;10000;1;10000;1;26;0;Married;4,67;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Yoghurt;10000
TR73501;299;03/10/2022;P4;12000;2;24000;10;37;1;Married;4,54;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Potato Chip;12000
TR87367;181;03/10/2022;P1;8800;6;52800;10;33;1;Married;9,94;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Choco Bar;8800
TR87395;167;03/10/2022;P5;4200;3;12600;12;28;1;Married;2,91;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Thai Tea;4200
TR98291;233;03/10/2022;P1;8800;4;35200;1;43;1;Married;5,69;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Choco Bar;8800
TR25143;225;04/10/2022;P6;18000;4;72000;4;59;1;Married;10,59;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Cashew;18000
TR3673;351;04/10/2022;P3;7500;2;15000;1;45;1;Married;18,34;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Crackers;7500
TR39426;292;04/10/2022;P8;16000;3;48000;7;31;0;Single;9,57;Buana Indah;Buana;General Trade;3,316694;114,590111;Oat;16000
TR43956;348;04/10/2022;P9;10000;6;60000;13;29;1;Married;4,64;Buana;Buana;General Trade;-1,26916;116,825264;Yoghurt;10000
TR45029;422;04/10/2022;P3;7500;3;22500;13;21;1;Single;3,88;Buana;Buana;General Trade;-1,26916;116,825264;Crackers;7500
TR4541;275;04/10/2022;P9;10000;7;70000;9;41;0;Married;15,33;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Yoghurt;10000
TR47937;121;04/10/2022;P5;4200;2;8400;14;26;0;Single;2,93;Priangan;Priangan;Modern Trade;-5,45;105,26667;Thai Tea;4200
TR49663;396;04/10/2022;P7;9400;4;37600;8;36;1;Married;9,18;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Coffee Candy;9400
TR59640;447;04/10/2022;P10;15000;1;15000;14;54;1;Married;20,37;Priangan;Priangan;Modern Trade;-5,45;105,26667;Cheese Stick;15000
TR64334;39;04/10/2022;P5;4200;4;16800;12;66;1;Married;6,19;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Thai Tea;4200
TR69131;92;04/10/2022;P2;3200;5;16000;7;60;0;Married;10,72;Buana Indah;Buana;General Trade;3,316694;114,590111;Ginger Candy ;3200
TR77750;237;04/10/2022;P7;9400;3;28200;6;35;1;Married;8,14;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Coffee Candy;9400
TR78736;213;04/10/2022;P4;12000;5;60000;5;24;1;Single;5,72;Bonafid;Gita;General Trade;-7,250445;112,768845;Potato Chip;12000
TR8174;365;04/10/2022;P5;4200;4;16800;8;28;0;Single;6,05;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Thai Tea;4200
TR83351;227;04/10/2022;P2;3200;4;12800;10;33;0;Married;7,72;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Ginger Candy ;3200
TR91166;103;04/10/2022;P10;15000;2;30000;13;31;1;Single;4,01;Buana;Buana;General Trade;-1,26916;116,825264;Cheese Stick;15000
TR10199;442;05/10/2022;P4;12000;2;24000;9;42;1;Married;14,88;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Potato Chip;12000
TR12193;140;05/10/2022;P8;16000;1;16000;8;54;0;Married;9,57;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Oat;16000
TR15108;206;05/10/2022;P7;9400;4;37600;9;68;0;Married;8,3;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Coffee Candy;9400
TR24234;281;05/10/2022;P2;3200;4;12800;9;35;0;Married;3,03;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Ginger Candy ;3200
TR39714;372;05/10/2022;P4;12000;3;36000;2;31;1;Married;6,19;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Potato Chip;12000
TR51245;333;05/10/2022;P2;3200;3;9600;3;47;0;Married;17,99;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Ginger Candy ;3200
TR51752;363;05/10/2022;P7;9400;5;47000;3;35;0;Married;6,05;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Coffee Candy;9400
TR52006;395;05/10/2022;P9;10000;3;30000;3;28;0;Married;3,39;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Yoghurt;10000
TR52098;160;05/10/2022;P1;8800;4;35200;5;48;1;Married;12,57;Bonafid;Gita;General Trade;-7,250445;112,768845;Choco Bar;8800
TR52271;329;05/10/2022;P2;3200;6;19200;10;19;1;Single;0;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Ginger Candy ;3200
TR59865;45;05/10/2022;P1;8800;9;79200;10;53;0;Married;9,25;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Choco Bar;8800
TR6089;174;05/10/2022;P9;10000;3;30000;10;45;1;Married;17,34;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Yoghurt;10000
TR61864;189;05/10/2022;P5;4200;3;12600;4;59;1;Single;5,15;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Thai Tea;4200
TR63320;392;05/10/2022;P10;15000;3;45000;9;45;0;Married;19,68;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Cheese Stick;15000
TR73084;272;05/10/2022;P3;7500;4;30000;1;60;0;Married;4,05;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Crackers;7500
TR82135;290;05/10/2022;P9;10000;4;40000;6;19;1;Single;0,98;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Yoghurt;10000
TR86578;192;05/10/2022;P3;7500;4;30000;14;26;0;Single;4,47;Priangan;Priangan;Modern Trade;-5,45;105,26667;Crackers;7500
TR98298;92;05/10/2022;P10;15000;2;30000;9;60;0;Married;10,72;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Cheese Stick;15000
TR22429;7;06/10/2022;P4;12000;1;12000;7;31;0;Married;4,57;Buana Indah;Buana;General Trade;3,316694;114,590111;Potato Chip;12000
TR24135;288;06/10/2022;P8;16000;3;48000;13;22;0;Single;0;Buana;Buana;General Trade;-1,26916;116,825264;Oat;16000
TR26800;370;06/10/2022;P8;16000;3;48000;8;26;1;Single;1,28;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Oat;16000
TR30751;48;06/10/2022;P6;18000;4;72000;5;32;0;Married;10,62;Bonafid;Gita;General Trade;-7,250445;112,768845;Cashew;18000
TR37647;23;06/10/2022;P1;8800;4;35200;11;57;1;Married;12,56;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Choco Bar;8800
TR47994;444;06/10/2022;P6;18000;1;18000;11;53;0;Married;15,31;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Cashew;18000
TR62253;399;06/10/2022;P2;3200;3;9600;3;52;1;Single;33,77;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Ginger Candy ;3200
TR71158;278;06/10/2022;P10;15000;1;15000;5;31;1;Married;9,76;Bonafid;Gita;General Trade;-7,250445;112,768845;Cheese Stick;15000
TR71627;437;06/10/2022;P5;4200;5;21000;6;33;1;Married;3,49;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR94680;81;06/10/2022;P10;15000;5;75000;2;44;0;Married;19,49;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR11417;225;07/10/2022;P7;9400;5;47000;9;59;1;Married;10,59;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Coffee Candy;9400
TR1265;189;07/10/2022;P2;3200;6;19200;10;59;1;Single;5,15;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Ginger Candy ;3200
TR17826;439;07/10/2022;P2;3200;3;9600;13;35;0;Single;12,34;Buana;Buana;General Trade;-1,26916;116,825264;Ginger Candy ;3200
TR21751;403;07/10/2022;P9;10000;5;50000;7;30;0;Married;4,06;Buana Indah;Buana;General Trade;3,316694;114,590111;Yoghurt;10000
TR2502;7;07/10/2022;P6;18000;2;36000;9;31;0;Married;4,57;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Cashew;18000
TR260;325;07/10/2022;P9;10000;2;20000;12;37;0;Single;3,25;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Yoghurt;10000
TR32105;163;07/10/2022;P3;7500;4;30000;1;47;1;Married;6,3;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Crackers;7500
TR34370;18;07/10/2022;P4;12000;1;12000;13;47;0;Married;13,6;Buana;Buana;General Trade;-1,26916;116,825264;Potato Chip;12000
TR39049;375;07/10/2022;P10;15000;2;30000;1;58;0;Married;8,39;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cheese Stick;15000
TR43256;358;07/10/2022;P2;3200;5;16000;3;32;1;Married;3,2;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Ginger Candy ;3200
TR5291;12;07/10/2022;P10;15000;5;75000;5;2;1;Married;4,94;Bonafid;Gita;General Trade;-7,250445;112,768845;Cheese Stick;15000
TR6940;57;07/10/2022;P5;4200;4;16800;6;33;1;Married;6,5;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR8161;28;07/10/2022;P5;4200;3;12600;4;55;0;Married;6,08;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Thai Tea;4200
TR81906;101;07/10/2022;P9;10000;2;20000;12;61;1;Married;54,2;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Yoghurt;10000
TR86629;135;07/10/2022;P8;16000;3;48000;4;41;0;Married;3,28;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Oat;16000
TR93319;9;07/10/2022;P5;4200;4;16800;13;33;0;Married;9,92;Buana;Buana;General Trade;-1,26916;116,825264;Thai Tea;4200
TR14202;119;08/10/2022;P8;16000;2;32000;13;26;1;Single;5,54;Buana;Buana;General Trade;-1,26916;116,825264;Oat;16000
TR49065;235;08/10/2022;P5;4200;4;16800;7;37;0;Married;5,35;Buana Indah;Buana;General Trade;3,316694;114,590111;Thai Tea;4200
TR55834;274;08/10/2022;P8;16000;3;48000;9;48;0;Married;11,99;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Oat;16000
TR65245;392;08/10/2022;P8;16000;1;16000;14;45;0;Married;19,68;Priangan;Priangan;Modern Trade;-5,45;105,26667;Oat;16000
TR77798;339;08/10/2022;P1;8800;8;70400;2;22;0;Single;2,19;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Choco Bar;8800
TR78696;262;08/10/2022;P7;9400;3;28200;10;34;1;Married;5,61;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Coffee Candy;9400
TR78956;88;08/10/2022;P2;3200;5;16000;7;21;0;Single;2,97;Buana Indah;Buana;General Trade;3,316694;114,590111;Ginger Candy ;3200
TR84476;311;08/10/2022;P10;15000;4;60000;2;61;1;Married;7,64;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR90182;445;08/10/2022;P7;9400;3;28200;9;51;0;Married;14,48;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Coffee Candy;9400
TR99448;139;08/10/2022;P6;18000;1;18000;14;38;1;Married;5,17;Priangan;Priangan;Modern Trade;-5,45;105,26667;Cashew;18000
TR15208;39;09/10/2022;P10;15000;1;15000;2;66;1;Married;6,19;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR18364;23;09/10/2022;P3;7500;6;45000;7;57;1;Married;12,56;Buana Indah;Buana;General Trade;3,316694;114,590111;Crackers;7500
TR20290;55;09/10/2022;P1;8800;8;70400;7;34;1;Married;8,44;Buana Indah;Buana;General Trade;3,316694;114,590111;Choco Bar;8800
TR28599;356;09/10/2022;P7;9400;3;28200;1;56;0;Married;13,25;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Coffee Candy;9400
TR43316;171;09/10/2022;P2;3200;4;12800;4;40;0;Married;10,05;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Ginger Candy ;3200
TR51042;24;09/10/2022;P3;7500;6;45000;11;37;0;Married;9,53;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Crackers;7500
TR74251;247;09/10/2022;P2;3200;3;9600;3;33;1;Married;8,11;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Ginger Candy ;3200
TR81175;247;09/10/2022;P8;16000;2;32000;3;33;1;Married;8,11;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Oat;16000
TR85559;377;09/10/2022;P1;8800;3;26400;1;53;0;Single;10,39;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Choco Bar;8800
TR10179;367;10/10/2022;P10;15000;3;45000;9;43;0;Married;10,96;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Cheese Stick;15000
TR12173;429;10/10/2022;P2;3200;4;12800;5;37;1;Married;8,97;Bonafid;Gita;General Trade;-7,250445;112,768845;Ginger Candy ;3200
TR24154;294;10/10/2022;P2;3200;4;12800;6;54;1;Married;19,07;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Ginger Candy ;3200
TR35698;436;10/10/2022;P8;16000;3;48000;5;51;1;Married;18,89;Bonafid;Gita;General Trade;-7,250445;112,768845;Oat;16000
TR39362;154;10/10/2022;P2;3200;7;22400;7;31;0;Married;8,36;Buana Indah;Buana;General Trade;3,316694;114,590111;Ginger Candy ;3200
TR41201;229;10/10/2022;P4;12000;5;60000;14;32;0;Married;10,17;Priangan;Priangan;Modern Trade;-5,45;105,26667;Potato Chip;12000
TR421;315;10/10/2022;P7;9400;5;47000;3;29;1;Married;4,18;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Coffee Candy;9400
TR52164;105;10/10/2022;P3;7500;2;15000;10;61;0;Married;7,54;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Crackers;7500
TR61163;405;10/10/2022;P7;9400;2;18800;7;18;0;Single;0;Buana Indah;Buana;General Trade;3,316694;114,590111;Coffee Candy;9400
TR75968;6;10/10/2022;P2;3200;7;22400;7;23;0;Married;2,33;Buana Indah;Buana;General Trade;3,316694;114,590111;Ginger Candy ;3200
TR94196;34;10/10/2022;P2;3200;7;22400;9;45;0;Married;6,36;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Ginger Candy ;3200
TR33812;190;11/10/2022;P10;15000;4;60000;5;34;1;Married;8,85;Bonafid;Gita;General Trade;-7,250445;112,768845;Cheese Stick;15000
TR49207;45;11/10/2022;P4;12000;2;24000;7;53;0;Married;9,25;Buana Indah;Buana;General Trade;3,316694;114,590111;Potato Chip;12000
TR53881;230;11/10/2022;P7;9400;3;28200;3;40;1;Married;4,32;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Coffee Candy;9400
TR54137;212;11/10/2022;P3;7500;1;7500;2;36;0;Married;7,96;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Crackers;7500
TR62463;373;11/10/2022;P4;12000;5;60000;5;55;1;Married;14,59;Bonafid;Gita;General Trade;-7,250445;112,768845;Potato Chip;12000
TR69655;415;11/10/2022;P4;12000;1;12000;9;44;0;Married;18,57;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Potato Chip;12000
TR74570;415;11/10/2022;P4;12000;1;12000;6;44;0;Married;18,57;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Potato Chip;12000
TR87080;53;11/10/2022;P3;7500;4;30000;9;32;0;Married;7,36;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Crackers;7500
TR87386;247;11/10/2022;P1;8800;3;26400;1;33;1;Married;8,11;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Choco Bar;8800
TR98889;16;11/10/2022;P5;4200;3;12600;6;52;0;Married;11,8;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR12750;417;12/10/2022;P10;15000;4;60000;3;47;1;Married;12,75;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Cheese Stick;15000
TR14595;325;12/10/2022;P10;15000;2;30000;1;37;0;Single;3,25;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Cheese Stick;15000
TR1669;194;12/10/2022;P8;16000;2;32000;13;31;1;Married;4,33;Buana;Buana;General Trade;-1,26916;116,825264;Oat;16000
TR30203;132;12/10/2022;P10;15000;4;60000;2;41;0;Married;17,69;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR32042;283;12/10/2022;P7;9400;6;56400;10;19;1;Single;0;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Coffee Candy;9400
TR34767;254;12/10/2022;P10;15000;4;60000;14;58;0;Single;6,05;Priangan;Priangan;Modern Trade;-5,45;105,26667;Cheese Stick;15000
TR38063;54;12/10/2022;P7;9400;5;47000;5;42;0;Single;9,68;Bonafid;Gita;General Trade;-7,250445;112,768845;Coffee Candy;9400
TR4694;273;12/10/2022;P1;8800;6;52800;2;27;1;Married;3,32;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Choco Bar;8800
TR65667;162;12/10/2022;P3;7500;2;15000;6;49;0;Married;11,46;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Crackers;7500
TR65788;292;12/10/2022;P5;4200;5;21000;10;31;0;Single;9,57;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Thai Tea;4200
TR68474;362;12/10/2022;P2;3200;6;19200;11;25;0;Single;7,47;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Ginger Candy ;3200
TR81829;251;12/10/2022;P5;4200;5;21000;6;45;1;Married;3,38;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR84402;270;12/10/2022;P10;15000;1;15000;6;49;1;Married;8,81;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Cheese Stick;15000
TR87413;303;12/10/2022;P1;8800;10;88000;9;45;0;Married;10,34;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Choco Bar;8800
TR10741;69;13/10/2022;P7;9400;6;56400;10;26;0;Single;2,84;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Coffee Candy;9400
TR11377;235;13/10/2022;P2;3200;6;19200;1;37;0;Married;5,35;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Ginger Candy ;3200
TR11846;46;13/10/2022;P4;12000;2;24000;1;36;1;Married;8,31;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Potato Chip;12000
TR15642;264;13/10/2022;P5;4200;3;12600;1;21;1;Single;1,12;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Thai Tea;4200
TR41140;345;13/10/2022;P6;18000;2;36000;10;31;0;Married;5,06;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Cashew;18000
TR60913;201;13/10/2022;P4;12000;4;48000;5;57;0;Married;6,87;Bonafid;Gita;General Trade;-7,250445;112,768845;Potato Chip;12000
TR61837;428;13/10/2022;P10;15000;2;30000;14;60;1;Married;4,49;Priangan;Priangan;Modern Trade;-5,45;105,26667;Cheese Stick;15000
TR6881;219;13/10/2022;P9;10000;1;10000;8;39;0;Single;9,73;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Yoghurt;10000
TR82394;24;13/10/2022;P5;4200;2;8400;4;37;0;Married;9,53;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Thai Tea;4200
TR84002;12;13/10/2022;P7;9400;2;18800;5;2;1;Married;4,94;Bonafid;Gita;General Trade;-7,250445;112,768845;Coffee Candy;9400
TR17085;73;14/10/2022;P7;9400;5;47000;9;53;0;Married;13,71;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Coffee Candy;9400
TR36057;376;14/10/2022;P3;7500;5;37500;2;44;0;Married;14,65;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Crackers;7500
TR38268;275;14/10/2022;P2;3200;6;19200;1;41;0;Married;15,33;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Ginger Candy ;3200
TR59381;53;14/10/2022;P5;4200;3;12600;1;32;0;Married;7,36;Prima Tendean;Prima;Modern Trade;-6,2;106,816666;Thai Tea;4200
TR60092;182;14/10/2022;P5;4200;3;12600;6;44;1;Married;14,57;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR66049;104;14/10/2022;P8;16000;3;48000;2;31;1;Married;7,92;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Oat;16000
TR72489;1;14/10/2022;P8;16000;2;32000;13;55;1;Married;5,12;Buana;Buana;General Trade;-1,26916;116,825264;Oat;16000
TR73723;312;14/10/2022;P10;15000;5;75000;3;54;0;Married;18,77;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Cheese Stick;15000
TR76331;266;14/10/2022;P9;10000;7;70000;7;72;1;Married;4,72;Buana Indah;Buana;General Trade;3,316694;114,590111;Yoghurt;10000
TR78261;23;14/10/2022;P10;15000;5;75000;7;57;1;Married;12,56;Buana Indah;Buana;General Trade;3,316694;114,590111;Cheese Stick;15000
TR79608;337;14/10/2022;P3;7500;3;22500;12;43;1;Married;5,12;Prestasi Utama;Prestasi;General Trade;-2,990934;104,756554;Crackers;7500
TR80906;232;14/10/2022;P7;9400;3;28200;11;62;0;Married;7,32;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Coffee Candy;9400
TR81012;436;14/10/2022;P10;15000;1;15000;5;51;1;Married;18,89;Bonafid;Gita;General Trade;-7,250445;112,768845;Cheese Stick;15000
TR9215;336;14/10/2022;P10;15000;5;75000;4;51;0;Single;10,84;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Cheese Stick;15000
TR10144;32;15/10/2022;P1;8800;4;35200;11;34;0;Married;10,96;Sinar Harapan;Prestasi;General Trade;0,533505;101,447403;Choco Bar;8800
TR25292;221;15/10/2022;P8;16000;1;16000;13;23;1;Single;7,5;Buana;Buana;General Trade;-1,26916;116,825264;Oat;16000
TR3740;107;15/10/2022;P8;16000;2;32000;13;38;1;Married;9,85;Buana;Buana;General Trade;-1,26916;116,825264;Oat;16000
TR39305;112;15/10/2022;P10;15000;5;75000;3;31;1;Married;4,44;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Cheese Stick;15000
TR7220;424;15/10/2022;P3;7500;2;15000;2;38;0;Married;10,06;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Crackers;7500
TR73062;200;15/10/2022;P7;9400;3;28200;14;25;0;Married;2,39;Priangan;Priangan;Modern Trade;-5,45;105,26667;Coffee Candy;9400
TR79875;433;15/10/2022;P10;15000;3;45000;13;48;1;Married;11,97;Buana;Buana;General Trade;-1,26916;116,825264;Cheese Stick;15000
TR90674;150;15/10/2022;P3;7500;2;15000;13;61;1;Married;8,56;Buana;Buana;General Trade;-1,26916;116,825264;Crackers;7500
TR97982;193;15/10/2022;P2;3200;6;19200;5;42;0;Married;20,64;Bonafid;Gita;General Trade;-7,250445;112,768845;Ginger Candy ;3200
TR98472;273;15/10/2022;P5;4200;5;21000;3;27;1;Married;3,32;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Thai Tea;4200
TR27722;218;16/10/2022;P4;12000;1;12000;13;29;0;Married;3,52;Buana;Buana;General Trade;-1,26916;116,825264;Potato Chip;12000
TR60087;152;16/10/2022;P7;9400;4;37600;8;59;1;Married;10,68;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Coffee Candy;9400
TR64308;173;16/10/2022;P10;15000;4;60000;4;59;0;Married;4,59;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Cheese Stick;15000
TR65240;406;16/10/2022;P4;12000;2;24000;10;38;1;Married;8,64;Harapan Baru;Harapan Baru;General Trade;3,597031;98,678513;Potato Chip;12000
TR6702;416;16/10/2022;P5;4200;2;8400;2;27;1;;3,43;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Thai Tea;4200
TR72825;257;16/10/2022;P7;9400;5;47000;6;60;0;Married;4,25;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Coffee Candy;9400
TR83792;310;16/10/2022;P3;7500;5;37500;5;23;0;Married;4,17;Bonafid;Gita;General Trade;-7,250445;112,768845;Crackers;7500
TR91532;44;16/10/2022;P5;4200;3;12600;9;40;0;Married;10,65;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Thai Tea;4200
TR15963;134;17/10/2022;P6;18000;2;36000;14;50;0;Married;18,62;Priangan;Priangan;Modern Trade;-5,45;105,26667;Cashew;18000
TR20813;159;17/10/2022;P4;12000;2;24000;9;53;1;Married;13,65;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Potato Chip;12000
TR21587;425;17/10/2022;P4;12000;1;12000;4;58;1;Married;7,22;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Potato Chip;12000
TR22812;276;17/10/2022;P8;16000;2;32000;5;31;1;Married;8,96;Bonafid;Gita;General Trade;-7,250445;112,768845;Oat;16000
TR23917;218;17/10/2022;P5;4200;3;12600;8;29;0;Married;3,52;Sinar Harapan;Harapan Baru;General Trade;5,54829;95,323753;Thai Tea;4200
TR35681;204;17/10/2022;P6;18000;1;18000;14;53;0;Married;9,46;Priangan;Priangan;Modern Trade;-5,45;105,26667;Cashew;18000
TR36725;393;17/10/2022;P4;12000;5;60000;6;22;0;Single;0;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Potato Chip;12000
TR45061;152;17/10/2022;P9;10000;2;20000;4;59;1;Married;10,68;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Yoghurt;10000
TR47063;160;17/10/2022;P3;7500;1;7500;5;48;1;Married;12,57;Bonafid;Gita;General Trade;-7,250445;112,768845;Crackers;7500
TR57267;14;17/10/2022;P3;7500;1;7500;2;58;1;Married;10,18;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Crackers;7500
TR57603;59;17/10/2022;P8;16000;2;32000;3;46;1;Married;10,57;Prima Kota;Prima;Modern Trade;-7,797068;110,370529;Oat;16000
TR63652;54;17/10/2022;P8;16000;1;16000;4;42;0;Single;9,68;Gita Ginara;Gita;General Trade;-6,966667;110,416664;Oat;16000
TR64251;234;17/10/2022;P8;16000;1;16000;14;61;1;Married;10,86;Priangan;Priangan;Modern Trade;-5,45;105,26667;Oat;16000
TR65444;266;17/10/2022;P5;4200;5;21000;9;72;1;Married;4,72;Lingga;Lingga;Modern Trade;-3,654703;128,190643;Thai Tea;4200
TR71449;137;17/10/2022;P5;4200;3;12600;6;34;1;Married;6,36;Lingga;Lingga;Modern Trade;-5,135399;119,42379;Thai Tea;4200
TR77265;149;17/10/2022;P10;15000;1;15000;2;61;1;Married;3,96;Prima Kelapa Dua;Prima;Modern Trade;-6,914864;107,608238;Cheese Stick;15000
TR7768;210;17/10/2022;P7;9400;5;47000;13;33;0;Married;10,9;Buana;Buana;General Trade;-1,26916;116,825264;Coffee Candy;9400
